review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
R2BOJDNW0G80JJ,5,2403,2763,N,N
R31T994EOVZCLA,5,22,34,N,N
R4ASJEI9IGH3Y,2,15,20,N,N
RZJAT0FPKLGGH,5,19,20,N,Y
R3ECH40NGDBOQQ,2,7,27,N,N
R1LR2XTWZLE6PC,5,22,35,N,N
RV99T0K9WO7KH,1,11,22,N,N
R2Z0GSO0WLDD8N,2,170,219,N,N
R3DVNNCZPRMZLP,2,15,20,N,N
R3M525P8W0UUPO,3,44,51,N,N
RCFFSKQZPYQFL,5,86,94,N,Y
R3MIJ3QKCH18CJ,4,104,107,N,N
RKCSQOGP86Q3T,1,9,20,N,N
R1XGT463NG7VK3,4,47,48,N,N
RG9HUJOLI9481,1,21,24,N,N
RQSYDIQ1PAU6V,5,14,22,N,N
R2EH9IHE9MSYUM,1,11,23,N,N
R1MBB1M7YW4KUN,5,13,30,N,N
RNCB1GSP1HEZO,4,49,49,N,Y
R3CCTQ5JJFRYJF,1,14,21,N,N
R3NALE03E33VNI,4,16,22,N,N
R3HZVH55VY6X2X,5,238,281,N,N
RDAXGY3ADGNT8,1,47,48,N,N
R220I6ZTJAUHM4,1,6,35,N,N
R280VQ0WEXFXB5,5,24,28,N,N
R1YAEBMFZB4T8J,2,17,30,N,N
RVJGUW6EIZQPH,1,6,36,N,N
R2JIG7A2CN6IX8,2,12,25,N,N
R2D0GRCKS9A2SR,2,5,21,N,N
R1DUB04F88S5QB,4,239,251,N,N
R27F2BJI4B79MJ,1,16,25,N,N
R2190PKH4SVGZ7,2,8,33,N,N
R3LFLH7Q8AM3IV,5,19,23,N,N
R3CHBJR7Z98H7U,3,90,95,N,N
R2CP8P08OGHFX,5,20,21,N,N
RBMTHUF3A911Y,1,2,23,N,N
R3VOE248AMOX5S,1,16,35,N,N
R1Z2KJ7PE9K2NX,5,33,58,N,Y
R39N4PQSICGM52,3,10,21,N,N
R3FTV8ZRAP6MNL,5,22,23,N,N
R1NIXM4J88HV18,5,23,26,N,N
R1CA6S3FSNZ3AA,5,45,46,N,Y
R2803CHJXGK7J2,3,52,57,N,N
R3BEV7KKZX2RB4,3,6,23,N,N
R3H1PK6AGDT9GM,5,26,36,N,N
RA9WBG3ADMWYB,5,103,110,N,N
R1CXFYZI1BW9Z0,2,10,20,N,N
R2M8K8Y9077TMZ,5,45,46,N,N
RXHE8BBSGCZ5U,5,90,111,N,N
R2M1UZYNR20MMA,1,16,20,N,N
R2S35BMNTO38E4,1,27,28,N,N
R2WS3G7PEUVG75,2,14,20,N,N
RY3ZAWMNZIF83,3,27,32,N,N
R2I0I6FLDTPR9E,4,39,41,N,N
R2KZHMXAAAFGZ9,2,65,75,N,N
R336EAYPB42MZ0,5,29,32,N,N
R9RPMI50XB0AF,3,44,46,N,N
R2ATWV4D5LOMN1,5,21,28,N,N
R2DJD0GUTJVG90,4,46,48,N,Y
R2NSV2HBL6E23M,2,13,24,N,N
R15OLPNWC46IJ0,1,14,28,N,N
R208KIQK37U0FU,1,18,22,N,N
R2GTSVV33RSGBQ,1,15,24,N,N
R2IINWQRZQF92,5,25,31,N,Y
RJ5C7S59YPJYD,1,2,31,N,N
RD1CZ9IHE9EPG,1,1,27,N,N
R3MOMHDLO9W0S9,4,34,45,N,N
RGK3SR81I14G5,2,14,23,N,N
RP3AN61PQXVHE,1,17,25,N,N
R1EFTU4474YL8M,2,22,51,N,N
R1WYK7ZTBM1WM7,1,16,23,N,N
R3SASAFANG7454,1,14,20,N,N
R1C1KL9SKVV99R,4,28,28,N,N
R2M399R1W9OAZM,4,24,28,N,N
R1CICSY1KCN7PZ,1,16,20,N,N
R1BJFTRJ0PWVZI,5,15,20,N,N
R2VZWWVV8XAOXU,4,250,286,N,N
R15L7EJCIDP5S7,1,51,54,N,N
R3MNPJ7AUPNXAR,1,29,32,N,N
R1ZGP6HW1W4K6I,5,54,58,N,N
R36UABPBGDU2PK,4,29,38,N,N
R1ATTIUE9QPZAX,5,20,30,N,N
R3QPB23IYF9ZUD,5,35,38,N,N
R292ZYWZMRNKXY,5,62,74,N,N
R23QP53MBVASNS,2,14,22,N,N
R1ES30VQ2KIA1G,3,32,34,N,N
R2O8TDVZXKA5E1,4,33,42,N,N
R15ERSZT2ZQ2YQ,1,61,61,N,N
R9SEBE6YMLTHU,2,4,21,N,N
RGANJLC9N6DSD,1,60,72,N,N
R2HLH5BGGQ22FR,1,5,22,N,N
R1QMZUJDSFXK1F,3,24,25,N,Y
R1LO81G0W27AXV,5,182,185,N,N
R2XA10YAENUE7J,5,0,30,N,N
RP7HT2822LWU9,1,22,27,N,N
R2PIMOK3B4PJ4R,3,44,48,N,N
RK71WOBTK0I6B,4,37,41,N,N
RLBV62EJAUIKB,5,83,88,N,N
R1QD42NYLB3DJ,1,6,66,N,N
R1OHJC2BEZTBEF,1,15,27,N,N
R1KUVQLKIPDB9,1,18,21,N,N
R1Q43TCKI9UYZG,1,3,24,N,N
R1YAMXWWY8GDRY,1,17,20,N,Y
R1XI2LU1OPJLMY,5,21,21,N,N
R31AA16PIY0G3M,1,6,33,N,N
RW6PR4ZUKEXA6,5,87,89,N,Y
R23HA9OU4L5NVX,5,70,72,N,Y
RZ2G5SQ1LDM0A,5,24,25,N,N
RR68ZQLFGHA2A,3,74,78,N,Y
RF5ZJ253QHAGQ,5,33,33,N,N
R338UAULHXFD8P,5,22,25,N,N
R48UKFVNUWNQI,1,10,28,N,Y
R1V9T4UU1JTMZ,1,30,39,N,N
R1P4N39IFW69W8,1,16,30,N,N
R3ICHQT159QV6U,5,26,27,N,N
R26MIY32ER66XW,5,43,46,N,N
R1Y1WZ0414TDDN,3,21,26,N,N
R3EAGL3U2DKUIV,1,44,44,N,N
R1SOS3AXUPLGDN,5,12,31,N,N
RH7YVW8Q4TIM7,5,21,44,N,N
RGCXMU0XMI704,4,38,41,N,N
RNVPCCDTFKN43,1,24,34,N,N
R3G26ZX3SW9VCL,5,19,22,N,N
R1MS1EL8TT7SZH,1,28,31,N,N
R1S9UYDFX33VKY,1,14,39,N,N
R2J4SUAN0I7U55,1,31,31,N,N
R3LQ0ZGA1SRUBO,1,34,43,N,N
R3TQC25XDNMSJQ,5,40,62,N,N
RF6W9IL93HUVN,1,138,175,N,N
R1PYLUGCP9DO3P,2,18,21,N,N
R1EDH2ZRH5NUC2,4,5,24,N,N
RZD8SZYSUAAGS,2,78,85,N,N
R24BRZ642H5ELV,1,30,42,N,N
R3BR7U0QXEMPMO,5,14,24,N,N
R2I4QJ8I23A213,1,16,24,N,N
R5M7NOAJLWZFT,5,29,31,N,N
R24YM2O2Y6MA0I,1,19,25,N,N
R1Y2J9354PW85S,1,28,34,N,N
R16KBLIPYADXIT,5,33,39,N,N
RMHSMRWMZRCH9,5,21,22,N,Y
R3587NEKMFMM5D,4,21,24,N,N
R34OPGO532DUFX,1,15,21,N,N
R2T4FDH0WDRVN8,4,20,21,N,N
R7QT1Q1DULYMM,1,18,26,N,N
R3RCYGF21HY3GX,1,35,43,N,N
R38LZ6ZFPVX8G7,2,128,141,N,N
R1S9PRTG9T0HHI,1,17,25,N,N
R1QFVGYSR9O1EF,1,16,25,N,N
RM07N3XXD3HAE,5,87,91,N,N
R3P865RKO5FVN5,4,18,33,N,Y
R2NPKNRXPOFGO2,1,15,37,N,Y
R3CKQORBCMQHP1,5,19,20,N,N
R3MME4JO2H0GRJ,1,30,33,N,N
R21CTVXA70UDEH,1,19,25,N,N
RGSFE62Q8MJL0,2,14,23,N,N
R1ZETL3LZK2S19,1,3,31,N,Y
R24ONM6DW69KX8,1,23,30,N,N
RB109N6SPB2GZ,5,292,302,N,N
R2B1UDBYAEQAYY,1,36,51,N,N
RAMKH2VIS0F07,4,22,25,N,N
R2775DW94F4KEP,3,12,46,N,N
RVK1TJK57XKBY,1,2,25,N,N
R1RSL54MJTFLKN,2,102,124,N,N
R1BKBJR6VP6YXE,1,18,75,N,N
R3BU7AVKWUVJ6E,5,25,25,N,N
RT15KFSCGI5ML,2,72,87,N,N
R1QAVXGLSFV4QE,2,34,39,N,N
R3J65IXRYTLUHA,4,102,103,N,N
RMVOUTOLG2V8J,1,2,20,N,N
R3C8C6NCT073HV,5,32,34,N,N
R1IH4PRCHCQED8,4,19,24,N,N
RAAWQSJ3UD5SZ,5,31,31,N,N
R1LPW1HHO586N4,1,11,26,N,Y
R1MZI9XGKXXX0H,4,22,24,N,N
RGXEE1QDUA8C8,4,104,117,N,N
RBUHAC0VZNF1D,5,27,27,N,N
R2EL3KCVZOYPZS,5,24,24,N,N
R1NJGBTZAT4JJK,2,26,26,N,N
R17LFJ9SR3XUUH,5,8,22,N,N
R1831ELNV5S72A,4,135,139,N,N
ROCPWUMGKVRSQ,1,28,36,N,N
R112WIEBEREYLD,1,20,23,N,N
R2I3DEL67KA1A3,5,3,32,N,N
R3SHECHKJ6OQ96,2,1,22,N,N
RULZEEBR6QQ7D,4,82,85,N,N
R1Q3KL27FEJ68S,5,42,48,N,N
R26WK0P9CLVWB1,5,82,84,N,N
R1UKM0S2QFPFQU,4,19,21,N,N
R3HDJA1A0DOI4B,4,34,38,N,N
R1MS2PJNN5MCYR,3,82,86,N,N
R13NB0S0CZCK26,4,27,28,N,N
R333C1YZ13WRO2,2,10,39,N,N
R3P2OFVH7VZ0ON,5,60,65,N,Y
R26L8RXU3YXP9J,5,8,22,N,N
R1O1054YURH5A3,1,6,25,N,N
R32E8FUE0NWKMS,2,11,25,N,N
R16PMM5PLPSQFJ,5,5,30,N,N
R2JMBND82R1B94,5,20,21,N,N
R1PFSWBBLRP7B2,1,20,23,N,N
R23ID0CB19XOET,5,27,34,N,N
R3GI1B3D77RJ24,1,18,24,N,N
R392V8QN6UDF5H,5,95,95,N,N
R2KX2OTX8IKNTT,2,3,20,N,N
R3BHVA7X0EKYS0,1,13,24,N,N
R25NY5UTPLOWJJ,3,33,42,N,N
RFDRCKCSTZND4,4,23,24,N,N
R4GBZYH4WK7F2,4,33,34,N,N
R3VT9ZX49WA3E0,5,48,50,N,N
R1LGJ6YUVIPQD3,1,47,54,N,N
R1PDMBEKVIY01S,1,30,36,N,N
R13PLZ383984FE,5,11,24,N,N
R2AWX3VJYHT4LI,4,7,20,N,N
RQV4MB627N5TF,5,109,116,N,N
R1HP68JUOZLWZ1,4,25,27,N,N
R2US5ETA4GBO1I,4,66,78,N,N
RY1QV66PL5M5G,4,43,47,N,N
RT84X0E131OWR,3,33,33,N,N
R6G1WD60TVRDF,5,18,25,N,N
R3FO7082AGPW9H,5,11,21,N,N
R3L48HBPC1K6EN,4,56,60,N,N
R1THYN1GNUA19C,2,128,132,N,N
RZPTK41CD55V5,5,43,48,N,N
RJ6E1QO333QF9,5,87,104,N,N
R15QWIIS2O5GTD,1,14,62,N,N
RE13ZVJNVXPGC,5,25,26,N,N
R1RZMA5ZFRIY2,5,40,41,N,N
R3IBPZUI6GDUXU,5,0,32,N,Y
R2IWFKL2FIE3AK,1,4,21,N,N
R1CUVG2JPJ08H4,5,41,41,N,N
R1AFEVSK816RVJ,1,19,26,N,N
RHNL8FKIOMT7A,1,9,26,N,N
RPEQ8PWHODJFG,1,11,30,N,N
R1BANI9G2OQIUU,5,13,28,N,N
R3SFQJ03BNZIFZ,2,2,54,N,N
R2H791A4KMF9M9,1,8,31,N,N
R2I85DGEI9Q8NB,5,20,20,N,N
R2FJ7SCDRB6T0A,1,20,21,N,N
RNTGXY7XV352V,4,25,25,N,N
RN4ANPD37JH4P,1,8,26,N,N
R9ADVG2F6HHPO,5,22,22,N,N
R2VXJ8A7W9FVK5,5,28,28,N,N
RF4YR4K4E6GMK,1,40,81,N,N
R3OD8D3NWL0WF3,2,6,51,N,N
R70BVQUTM9WZA,5,90,114,N,N
R1MZRM9NREU2PM,4,21,27,N,N
R2A3XVMJ5TS918,1,12,21,N,N
R21QPBNY9X3OM6,5,39,40,N,N
ROK8KBIE9VZ25,5,17,20,N,N
RXYXRBJ8RVO12,1,14,25,N,N
RLLJFC1FOT32W,5,3,23,N,N
R2CD1BBNFHLO4P,4,20,21,N,N
R3OTPOE0PMXPES,5,46,50,N,N
RYQJPOO4S2PG4,5,5,67,N,N
R3L7RTWRDFYN7G,2,12,28,N,N
R2H9UL6M05FM62,4,3,27,N,N
R332BR0OHBN375,1,2,21,N,N
R33PAMUN0Q2836,5,84,93,N,N
R3O2991HWG4963,4,34,35,N,N
RLHGGHUY4IMG2,1,5,73,N,N
R1BV174S8PC5RL,1,27,27,N,N
RWXH5W3TPRV34,4,9,20,N,Y
R1WFKS1CNHBRK9,4,50,50,N,N
RALTNAKOEX8NI,5,47,55,N,N
R1MPWM626H85TG,2,17,22,N,N
R1SZ4ECA1PB08G,5,29,30,N,N
RXDMTX17S2S4N,3,35,53,N,N
R3F4RIFKDLBJN0,1,1,28,N,N
R3180ELG8ROEX7,3,183,201,N,N
R28K27NQP07OXF,3,0,22,N,N
R2FHDMQI2LNSIS,4,21,22,N,N
R2Y0PO279IK78W,5,23,25,N,N
R22T7CNININLLB,5,48,52,N,N
RBOKJD34VXW2F,5,18,25,N,N
RQCONFV561JN,1,5,30,N,N
R172EG5A9S9QHY,3,91,111,N,N
RXFSOI6M4A8BY,4,22,23,N,N
R25TMJX4QURKJ6,2,27,39,N,N
R3A2JIB956LYD3,3,6,21,N,N
R2OYMD6ZMUJP72,2,13,23,N,N
R2LNBPX51EHVE9,2,1,34,N,N
R3PXZX6SOVUUN5,3,44,57,N,N
R1TOO4YOZ3O7PK,2,8,54,N,N
R2HSA95RZLY9U8,4,30,31,N,N
R35O07F2604SKJ,1,29,29,N,N
R25KXRL23TIELC,1,8,25,N,N
R2Q18DR5HTXRV1,4,17,21,N,N
RY5DPBFAN8MYP,3,4,28,N,N
R1NFWE7Z8ZQ1BC,1,0,38,N,N
R26SJR2VIWRQB2,1,20,180,N,N
R38Y8JKTESJ2XA,1,15,21,N,N
R2ASII02B58E2Y,1,6,38,N,N
R24JZ2GXFNL3ZR,4,24,26,N,N
R39MC4Z1CTVT72,2,22,28,N,N
R29AVJS6CM457V,3,82,106,N,N
R3J9V01Q528S5S,3,15,21,N,N
R12LWCDI0XDKN,1,3,40,N,N
R1TZ2MUUWJ77KM,1,3,21,N,N
R47G6XBP01SH9,4,35,37,N,N
R253XCUL8Q704V,5,9,26,N,Y
R1ZORRBVWQLCL3,1,23,33,N,N
RVRTUMII5PUWP,5,34,52,N,N
R3GOO4IG9QLDXC,3,8,27,N,N
R2CNRM2K8CBMLN,1,27,30,N,N
R2ZF732XCPFBDA,3,0,22,N,Y
R2ULVIAY664YOC,1,5,58,N,N
R19SOIFI809LI2,5,23,24,N,Y
R341ZO57FE35T7,1,4,24,N,N
R1FF6IVCREZSGJ,1,8,33,N,N
R5NL6X50NXFK7,1,78,80,N,N
RG19QDYJ2OSDW,4,46,49,N,N
R26LQ72MDA1TEA,4,16,20,N,N
R3D74B33IWB08Z,3,3,23,N,N
R3POTNMI6Y3W77,3,31,31,N,N
R1P5TVNNW2774U,1,9,25,N,N
R1UJTZDK2A31LA,5,23,57,N,N
R2GPRMTBQIB29W,5,66,69,N,N
R31QO95030APTJ,5,25,33,N,Y
R2BH8K5KQLN1ZA,1,3,27,N,N
R2OMHYOFULWDU,1,2,20,N,Y
R3I4P72P9T6ZI9,4,21,22,N,N
R13DUF8D2MHZ1Z,5,44,46,N,Y
RMLDANB584C9R,1,0,70,N,N
R2YTPGB1OWSE2D,1,6,32,N,N
R3PLN2U2O7FZKW,1,45,45,N,N
RNECI1Z6IRBDK,4,17,20,N,N
RJYKDZAM53AP2,4,3,31,N,N
REDWE19NCB3N0,3,2,23,N,N
R17SPJ7CCEBGYP,1,6,21,N,N
R8PF660G0X1M4,2,4,30,N,N
R136LS8YD0HFB5,2,3,43,N,N
RO7GTAK0SB076,4,69,89,N,N
R2EQ2H6Z052G0G,4,25,27,N,N
R2TRSEOO7K2ZU0,2,26,31,N,N
R1KDG7SB5S0YYB,1,17,107,N,N
R28UIZE3H5182B,5,52,61,N,N
R109M6F2JBUQT9,1,4,23,N,N
R19RIACMUGNYY6,5,84,84,N,N
R1TABA6LSFQNT7,1,5,20,N,Y
R1VOENM9J9Z3O,5,1,24,N,N
R3BHI9A3WDQUH4,2,18,20,N,Y
R1XJO4JWUX5QBY,2,10,37,N,N
R2W0CJYKBM6U4,2,7,31,N,N
R2ZIO64KDYIHU6,5,4,31,N,Y
R1AJPG0TXIRJ6C,4,36,47,N,N
R3Q1XMZHJQOXYM,2,9,20,N,N
R1X2KJKINBFNZS,2,26,27,N,N
R2D8N5A01YMRJ2,5,24,29,N,N
R21EY81A2R3X1P,2,16,22,N,N
R3N5W43T5SLBT1,5,48,51,N,N
R2KVDS9DSCQSRS,1,8,22,N,N
R39X8D5IFGP9R3,5,6,25,N,N
R3PS2ORUDMEGR1,1,2,38,N,N
R2R4RX43NZ3XA3,1,2,23,N,N
R2VOZXB0RJ21NK,5,37,38,N,N
R19D6Y02SM74YG,3,23,23,N,Y
R3SUVUZU7ORUOC,5,24,26,N,N
R3KW3TDGMQ2U16,5,2,25,N,N
R1L535KF5ZJPDI,1,7,23,N,N
R31QT1VPZSLITW,1,0,20,N,N
R1KD3AGTDP24MR,2,12,25,N,N
R2YUPE1YZDLXML,2,5,20,N,N
RDCTNOPTHYEBP,1,1,33,N,Y
R10MOCSW4RWCTH,1,14,28,N,N
RGYJJV2FCRHR8,5,100,100,N,N
R1135HDFCQB25Q,5,3,20,N,N
RNQPKW8L97ICF,1,3,38,N,N
R2MB3IMYK9UGJB,4,18,25,N,N
R3IKD3H52XK2I6,1,11,24,N,N
R2KX899T4BQH38,4,47,50,N,N
R1B7DZ3ZQBA2Q2,1,11,39,N,N
R3SRQ8QLRGGSCK,1,8,185,N,N
R3AI08XY7JKIAQ,4,48,49,N,N
R2G0NFS0NB8BCP,3,30,35,N,N
R2RS66JJEH0A1M,2,10,38,N,N
R3N6NA069B2WNJ,3,68,72,N,N
R3O443EKNBVTW2,4,26,34,N,N
R1G70KITI538P0,5,3,23,N,N
R1P4BA8EHSTJPR,2,16,22,N,N
R1K2TDRGPAFM7W,1,6,21,N,N
R9OQ6BS39W0Z8,4,23,23,N,N
R3GPXWHBQP9KNK,5,26,29,N,N
R2M8ZELBKWA4WV,2,133,134,N,N
R3JSARTQ2Y1QWN,1,3,33,N,N
R3RLS691THZEWB,5,62,64,N,N
R3109LJ0T1R0IO,1,27,42,N,N
R3J5ZAU1ZIW8B5,1,1,23,N,N
RED7HC4SMBWE1,5,22,23,N,N
R3IXCJBTOEJD3H,1,20,30,N,N
R6UZY7NABKOVR,2,11,22,N,N
RCGHSTM93KMVY,1,1,59,N,N
R12S796UWON9T0,4,26,29,N,N
R25R8A42FH0LGI,1,25,31,N,N
R1VT1R048WAIVL,1,22,25,N,N
RBHHFFHOA0ANH,2,12,28,N,N
R17SE9ON4RO4N3,4,58,59,N,N
R10LYGJF1OB1CD,4,18,20,N,N
R2GYLE58GG463W,1,5,20,N,N
R32N6U31DEDYZI,5,5,63,N,N
R7U4UZ6XU78DZ,4,23,25,N,N
R1FM9QSFYV1U2F,1,7,73,N,N
R372K724KJF9MG,3,25,25,N,N
R2MD6CGRO181QH,1,7,44,N,N
R2FGA4RDNVI4T5,4,40,42,N,N
R2BAJ0C242EOS2,2,0,34,N,N
R11LF61YCOYT5N,3,14,27,N,N
RU9J68RF7LV39,5,21,21,N,N
RYCY0VETXB8TL,4,38,40,N,N
R1KES0OTUSGZCD,5,22,24,N,N
RNA1FO3JFVKIR,5,4,26,N,N
R1JJ2B8IHQA50J,2,3,28,N,N
R1TO5LN7TK3SHH,1,4,24,N,N
RBN0Q8SG6SFRT,5,45,56,N,N
R24GPVBC4TM51E,1,82,89,N,N
RI8DVCKMGPYMV,5,59,69,N,N
R1A3EWSPXM706L,3,27,39,N,N
RHYQENE3RXEQP,1,12,26,N,N
RCXPLOVK34NPI,4,33,43,N,N
R2WSCYAP0MLLBS,4,112,112,N,N
R2MY2NFLUE63J9,5,27,29,N,Y
R1G0OCN7M3PYQZ,3,26,27,N,N
RRMMDJWWAZLMT,5,50,57,N,N
R1U9HCVT8Z3JD9,5,42,42,N,N
R1VEBW39BMRENT,4,171,179,N,N
R1U3HR5P7GF2F1,2,13,30,N,N
R15AJTXAY87E35,4,1,34,N,Y
R191YJEFD8AZP9,4,20,21,N,N
R17WUO6R4KJHO3,1,5,20,N,N
R3KN64JVC5Q7D2,5,16,28,N,N
R1CW157BC7GD38,1,7,38,N,N
R1T4MWSXUDDLG7,4,39,39,N,N
R2Z3VNTAECLNS4,3,17,25,N,N
R5XUAZWMY3X0L,2,19,21,N,N
R23RYW9BLQRWKH,1,3,103,N,N
R2DYPPD1BLKE8W,3,21,26,N,N
R88XQ0WBDWGY4,5,20,21,N,N
R2FGX48FMCJGA5,5,19,21,N,N
R244K84JYK56H5,1,15,25,N,N
R1EE2X1Z80HGHZ,4,1,21,N,N
R3HRG0MSU0EB4J,4,113,118,N,N
R302UQT4TRTXRP,1,8,37,N,N
R3EJ7YDUEB7OQV,5,21,26,N,N
RVVLJN84ML2NI,5,43,47,N,N
R2Q1ETWY08PVWS,4,25,26,N,N
R3GUT358F1NU02,1,3,20,N,N
R2L4NSHAGKIPU,4,49,53,N,N
RK6MQ8HERODFC,3,43,70,N,N
R31TTGZ4ZIMBEJ,1,8,45,N,N
R2M07E6IOF1U8J,4,42,51,N,N
R3DZQYWJV0KZX3,5,79,79,N,N
R1NSPW2HAKYK2C,2,16,20,N,N
R2OQMLLG2PCVH1,5,16,22,N,N
R3O84IHAKQ8EGE,1,13,35,N,N
R1W6SK9YJ54Q4A,5,9,20,N,N
R25PI1BIPA10RA,4,64,69,N,N
RZUWOJU0P444R,1,13,29,N,N
RPZVWF4KTRTVR,1,66,78,N,N
R2GR72X8VI0FYU,1,22,29,N,N
R3D21CM8UCUKC,1,3,20,N,N
R2WNGYLC35EMO1,2,22,27,N,N
R2AIU0WMJCN00I,5,20,22,N,N
R182K6CFOIJC6Y,1,10,71,N,N
R2HKZYZCP9E5H0,1,29,58,N,N
R1HEINDZZ23YUQ,3,33,36,N,N
RTJNH1V32IYY9,1,24,36,N,N
R2Y6LB4VJBG75X,2,16,22,N,Y
RLBC2SBV7777C,1,8,31,N,N
R11DFET4LUQ2Z7,5,300,337,N,N
R2WO5NCHX0ARQ0,1,1,24,N,N
R28J6SNMU1WYF3,5,256,266,N,N
RBWULS9ALJ4P,4,58,61,N,N
R2EOG0JM0UR4JH,1,15,48,N,N
R18AN99RKK7D36,5,58,61,N,N
R3BDDJCV9O1HKN,1,102,109,N,N
R9ST46JPI4W5D,3,17,22,N,N
R1OY0JP13ZSLWQ,1,13,56,N,N
R2G46D5I7E5AAN,3,2,23,N,N
R2FWAFE603ZGLQ,2,52,58,N,N
R2FIZYMDYTHUQ1,3,20,23,N,Y
R30CQFCBJ8J2ZW,4,21,21,N,N
R20427D1POWR5D,3,12,20,N,N
R35TBH7RU1JCVE,2,25,37,N,N
ROW9UDA758DZ2,5,17,20,N,N
R7XYNN6HOH3V9,3,45,52,N,N
R2ZPIXVDCKYWV9,5,26,31,N,N
R1PFREC6PNVOHH,2,18,22,N,N
R3AWA3000OIMWO,2,10,23,N,N
RJJLN8ZSDYCHW,4,22,25,N,N
R1ITKFBFFZ5NF9,1,6,35,N,N
R1DAAGSAFPGH4,5,121,126,N,N
R1E63YM1JLOM1I,5,36,37,N,N
R2BSRB3DI4ML7R,1,5,32,N,N
R28OINMHJFE1NS,2,7,23,N,N
R17G415GA8TW7E,5,21,23,N,N
R2Q46HBUPODZ91,1,14,21,N,N
R39AWS8XMGRESQ,5,57,59,N,N
R8VEB8VNCIAAL,4,40,43,N,N
R15WFB0YYG065A,4,21,26,N,N
R13TTSA8XKQRAC,5,16,25,N,N
R3EHF2WQFU9GHJ,1,11,20,N,N
RYM76G7ARR8U9,4,34,38,N,N
R1SV0E15A7EBLA,5,45,49,N,N
R22LJIBFH3DL65,1,18,25,N,Y
R1XDIR48PHRTS7,4,213,213,N,N
R2LOITWO3YPJW8,3,16,24,N,N
R2UY2KQ2BAELTE,5,29,31,N,N
RQWOZFP5TK9LJ,2,6,27,N,N
R1BJBNTMITEUXO,5,51,54,N,N
R1SVQNQX0VMF89,4,21,21,N,N
R2QHBK2BLGXILN,1,30,40,N,N
R39Q2ERWEAOMVB,1,3,20,N,N
R3GT30OHYB3XRE,5,26,27,N,N
R38S5TILE59OME,1,7,20,N,N
RZ81MQQUGWZ64,5,46,57,N,N
R3LPDVZDGFC17C,2,19,30,N,N
R2QAP1AXGEQROB,5,24,24,N,N
R37L1CNPHWC4PG,3,30,32,N,N
R1788B7AD9EI77,4,23,30,N,Y
R3BTLGJ8XGWQ2X,2,10,21,N,N
R14KYFC9ZYEKJI,5,16,25,N,N
RWA0HXO1P8GGF,1,28,33,N,N
R3019X0679C53K,1,1,31,N,N
R10EVJ3AYLFLW1,5,7,31,N,N
R3PF71S2BXJ826,5,45,46,N,N
R2U5R0EFWBA2CT,1,58,65,N,N
R1N6KCOX4V4H4I,5,42,47,N,N
RVHPKN6EWBQ96,1,14,62,N,N
RA14S5D84PIWB,2,16,23,N,N
R3BUAQHA6E15Y0,1,2,20,N,N
R24P4PJ1PA0I2O,1,11,39,N,N
R2W1TNSAI3SOL9,5,24,26,N,N
RUVLI49FF64SR,4,31,32,N,Y
R1JABJ9HD3927L,5,31,37,N,N
R156ZZPQEM5HOG,5,346,373,N,N
R3AJ6VBNUY96UG,3,163,181,N,N
R1UR970ROW0CQ7,5,26,26,N,N
REP6VG15N6G2O,1,13,22,N,N
R2JQ3LVJ3B3XUU,2,17,22,N,N
R1PAFZ4V9GEBV4,1,55,58,N,N
R3U288Z4N6DOTM,4,21,25,N,N
R3NEUPCL4VZ5XV,1,2,27,N,N
R2O6HEXQ2NBDAQ,3,32,33,N,N
R3UUJCGLPAMNG6,1,13,21,N,N
R1KI3CJYCV9A9C,1,9,28,N,N
R3MBUANQGBOP4B,5,26,29,N,N
RCBYJQNKPLEQC,1,7,25,N,N
R3A3LQHVEZ4IQ3,1,16,66,N,N
R35FPXZ9S1XLYY,1,12,26,N,N
R1L9CUAYAHCQDM,4,152,186,N,N
R2S02B7L4RSJT2,2,9,32,N,N
R13KIM39E5XBZ1,4,25,25,N,N
RZQSK8VUCGEYW,2,6,21,N,N
R39R5X58PTYGYO,5,38,45,N,N
R35BHT91C0Y5QJ,1,6,21,N,N
R2JVXYCWFPKKIB,2,25,39,N,N
R116X3PKJVPD5E,4,42,43,N,N
R27Q2258KQXY21,5,132,146,N,N
R2TZK8KOZKGPLT,4,7,25,N,N
R306TI397EUEEC,1,7,31,N,N
RRZEW8WFZKB1X,5,28,29,N,N
R6RNIL7FD6LTB,2,12,37,N,N
R2UPDKAW5KW0LX,5,31,31,N,N
R1XZ0K0L5V7ZD1,1,12,41,N,N
R1MHC0FZAWIPYF,5,4,21,N,N
RF2ZT5X3DY5SH,5,31,32,N,N
R1OH0F1VRPGGEI,1,1,26,N,N
R32Y6V1QWJWN8Q,3,18,25,N,N
RXW8BLL3245DD,2,11,51,N,N
R23EPXLVXNODYD,5,23,25,N,N
R2E3SPP5RMEM0B,1,4,25,N,N
R123ZWS5775H7S,1,2,21,N,N
ROUT0B7EFYXER,5,30,36,N,N
R3PEOXQ5YI3V88,5,121,129,N,N
RKA13A8ALBEOF,3,24,28,N,N
R1KUBH2IOX1XU5,1,15,44,N,Y
R1E3B1ZUAVCQMW,4,84,88,N,Y
R22VJ0U051CE0U,4,25,25,N,N
R3G3XQJ6N7BBNA,2,3,35,N,N
R3SUMMGUDO7L5I,5,20,23,N,N
R3VT8X09GK7WRO,5,151,158,N,N
